category_0,category_1,bathrooms,bedrooms,fee_0,fee_1,pets_allowed,price,square_feet,cityname,with_storage_0,with_storage_1,with_parking_0,with_parking_1,with_gym_0,with_gym_1,with_pool_0,with_pool_1,with_woodfloors_0,with_woodfloors_1,with_patio_0,with_patio_1,with_clubhouse_0,with_clubhouse_1,with_internet_0,with_internet_1,with_gated_0,with_gated_1
1,0,1.0,3.0,0,1,1,1483.0,451,218,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,1,1.0,1.0,0,1,0,1876.0,830,35,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
0,1,1.0,1.0,0,1,0,2450.0,689,123,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
0,1,1.0,1.0,0,1,2,2775.0,535,30,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
0,1,2.0,2.0,0,1,1,2395.0,1470,225,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2695.0,570,20,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
0,1,1.0,0.0,0,1,2,1975.0,405,173,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2195.0,740,173,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
0,1,1.0,2.0,0,1,0,1525.0,1100,57,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,1,2.0,2.0,0,1,1,2395.0,1350,156,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2626.0,765,3,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
1,0,1.5,3.0,0,1,1,2700.0,1000,25,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2164.0,754,6,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2375.0,761,203,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,1,1.0,2.0,0,1,0,2085.0,647,104,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,2,2750.0,504,30,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1
0,1,1.0,1.0,0,1,1,1600.0,742,198,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,2800.0,922,20,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2835.0,602,20,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,2,2350.0,705,173,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
0,1,1.0,2.0,0,1,0,2501.0,501,20,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
0,1,1.0,1.0,0,1,2,1635.0,568,87,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
0,1,1.0,1.0,0,1,2,2060.0,426,20,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,1,1555.0,862,198,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
0,1,1.0,1.0,0,1,0,2350.0,856,20,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,1,1.0,1.0,0,1,0,2230.0,750,85,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
0,1,1.0,1.0,0,1,0,2117.0,526,20,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1668.0,700,225,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,1,1.0,1.0,0,1,0,2000.0,622,59,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,1725.0,900,122,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,2,1370.0,1008,121,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,1,1800.0,833,158,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1850.0,700,158,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
0,1,1.0,1.0,0,1,0,1325.0,618,226,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
0,1,1.0,1.0,0,1,0,1850.0,804,24,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,1,1.0,2.0,0,1,0,2435.0,536,49,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
0,1,1.0,2.0,0,1,0,2460.0,402,30,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1,0,2.0,3.0,0,1,1,3500.0,1100,20,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,1,1145.0,250,6,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2365.0,1239,193,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
0,1,1.0,1.0,0,1,0,1344.0,436,59,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,2625.0,900,20,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,2,1250.0,650,87,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,1,2000.0,777,92,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,1,1289.0,620,87,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1650.0,644,187,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,3503.0,703,20,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
1,0,1.0,3.0,0,1,0,3300.0,1114,20,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
1,0,1.0,3.0,0,1,0,1724.0,522,179,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
1,0,1.0,3.0,0,1,1,2970.0,1000,20,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,1,1250.0,400,173,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2150.0,640,77,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,1988.0,1261,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
1,0,1.0,3.0,0,1,0,1300.0,514,83,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
0,1,1.0,1.0,0,1,0,2355.0,1119,23,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1
1,0,2.0,4.0,0,1,0,2550.0,1200,92,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2200.0,900,104,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1550.0,810,108,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1719.0,800,59,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2690.0,1295,6,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1,0,1.0,3.0,0,1,1,1850.0,1100,26,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1100.0,850,184,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1,0,1.0,3.0,0,1,0,2700.0,1200,152,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,1200.0,550,104,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,1900.0,1200,92,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1
1,0,1.0,3.0,0,1,0,2750.0,1300,79,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,0.0,0,1,1,1200.0,550,104,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.5,2.0,0,1,0,3500.0,1428,179,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2315.0,720,186,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3179.0,1099,33,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,1395.0,1200,57,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
0,1,2.0,2.0,0,1,0,1995.0,1180,176,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1550.0,630,154,0,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2200.0,1182,152,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2780.0,875,173,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3796.0,1128,33,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,3160.0,742,20,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
0,1,2.0,2.0,0,1,0,3497.0,1379,120,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
0,1,1.0,2.0,0,1,0,1885.0,950,218,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2412.0,735,35,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2280.0,670,20,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1997.0,939,187,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
1,0,2.0,3.0,0,1,0,2295.0,1132,187,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
0,1,2.0,2.0,0,1,0,2944.0,1103,125,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2659.0,549,30,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2624.0,668,20,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2411.0,1274,187,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,999.0,901,180,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2098.0,868,179,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2401.0,1042,35,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2950.0,1403,20,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2274.0,1274,187,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
1,0,2.0,3.0,0,1,0,2495.0,1300,144,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1
1,0,1.5,3.0,0,1,0,2395.0,1430,144,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3243.0,1297,125,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
1,0,2.0,3.0,0,1,0,2800.0,1550,123,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2185.0,1175,85,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1720.0,659,179,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2355.0,845,106,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.5,2.0,0,1,0,2800.0,1200,106,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2966.0,1060,153,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
0,1,1.0,1.0,0,1,0,1900.0,1010,35,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,3389.0,720,30,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,2,3010.0,810,20,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
0,1,1.0,2.0,0,1,0,3400.0,1000,20,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1625.0,725,187,0,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,1300.0,950,192,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,995.0,650,155,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1000.0,758,121,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1325.0,1100,57,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
0,1,2.0,2.0,0,1,0,1395.0,1200,57,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
0,1,1.0,1.0,0,1,0,2900.0,1019,123,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1400.0,900,26,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1770.0,659,179,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1662.0,522,179,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1895.0,950,218,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2250.0,1247,23,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2200.0,678,55,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2341.0,445,173,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3825.0,1214,20,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,1,1.0,2.0,0,1,0,1250.0,800,192,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,1445.0,1179,57,1,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1
0,1,1.0,2.0,0,1,1,1400.0,1200,11,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,1600.0,876,11,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2552.0,792,120,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
0,1,1.0,1.0,0,1,0,2300.0,850,7,1,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2200.0,1100,7,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2927.0,1314,200,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
0,1,1.0,2.0,0,1,0,1639.0,900,24,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1025.0,812,26,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1920.0,659,179,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2295.0,1026,35,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
0,1,1.0,1.0,0,1,0,2525.0,451,30,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
0,1,1.0,1.0,0,1,1,2700.0,611,33,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2700.0,325,20,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,1795.0,957,187,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1
0,1,2.0,2.0,0,1,0,2095.0,1050,144,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
0,1,1.0,1.0,0,1,0,1595.0,815,155,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
1,0,1.0,3.0,0,1,1,1000.0,1000,172,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1475.0,1518,57,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
1,0,1.5,3.0,0,1,0,3300.0,1710,126,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
1,0,1.0,3.0,0,1,0,3300.0,1710,126,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3488.0,1103,125,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2992.0,1108,200,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
0,1,1.0,1.0,0,1,0,2485.0,761,200,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,2,1450.0,1000,109,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2001.0,1050,179,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2390.0,1260,115,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3750.0,1000,20,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2335.0,739,217,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,1454.0,1070,155,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,1200.0,850,131,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,1350.0,1097,135,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,1,600.0,450,57,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1,0,1.0,4.0,0,1,1,1800.0,1200,202,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1875.0,1050,29,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,3805.0,1139,120,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3847.0,1588,120,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
0,1,1.0,2.0,0,1,0,2300.0,1350,7,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1850.0,800,208,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,2000.0,1000,123,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
1,0,2.0,3.0,0,1,0,3725.0,1390,123,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
1,0,1.0,3.0,0,1,1,2200.0,1500,123,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2400.0,1200,123,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2543.0,852,200,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
0,1,2.0,2.0,0,1,0,2410.0,1175,85,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1300.0,700,207,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1720.0,899,176,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2535.0,1290,152,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2150.0,1095,109,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1820.0,659,179,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2300.0,1007,179,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1600.0,735,53,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2040.0,1084,218,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1338.0,672,218,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,1.0,3.0,0,1,0,2500.0,1200,115,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,1,2300.0,1025,23,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1800.0,950,23,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2393.0,1336,23,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,3072.0,1135,106,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
0,1,1.5,2.0,0,1,0,2300.0,922,153,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1625.0,1000,153,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2625.0,761,33,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,2,2500.0,625,20,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
1,0,1.0,3.0,0,1,0,2750.0,1500,20,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2349.0,1274,187,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,1,2255.0,1068,170,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
0,1,1.0,1.0,0,1,0,1885.0,789,170,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.5,2.0,0,1,0,1925.0,1000,144,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,1850.0,830,144,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,1100.0,700,192,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.5,2.0,0,1,1,1750.0,1296,155,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
1,0,1.5,3.0,0,1,0,1800.0,1590,96,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1,0,2.0,3.0,0,1,0,3500.0,1798,36,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2337.0,743,123,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.5,2.0,0,1,0,3000.0,1700,126,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,2.0,0,1,0,2200.0,1050,125,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
0,1,1.0,1.0,0,1,0,2350.0,986,127,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
1,0,2.0,4.0,0,1,0,3400.0,1500,123,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
1,0,2.5,3.0,0,1,0,2855.0,1350,200,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,1
0,1,2.0,2.0,0,1,0,2677.0,1190,85,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
