category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,with_storage,with_parking,with_gym,with_pool,with_woodfloors,with_patio,with_clubhouse,with_internet,with_gated,economic_region
apartment,1.0,1.0,No,no pets,950.0,400,Clayton,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1778.0,1131,Raleigh,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,990.0,698,Apex,False,False,True,True,False,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,963.0,1115,Greensboro,True,False,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,963.0,1085,Mebane,True,False,True,True,False,True,True,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,1378.0,1274,Mebane,False,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1077.0,945,Durham,True,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1079.0,1052,Raleigh,True,True,True,True,False,True,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1200.0,1000,Raleigh,False,True,False,False,True,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,880.0,750,Raleigh,False,False,False,True,False,True,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,960.0,760,Chapel Hill,True,True,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1017.0,687,Raleigh,True,False,False,True,False,True,False,False,True,Southeast
apartment,2.0,2.0,No,both cats and dogs,979.0,1028,Raleigh,False,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1319.0,1094,Morrisville,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,969.0,833,Morrisville,True,True,True,True,False,True,True,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,949.0,802,Morrisville,False,True,True,True,False,True,True,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1029.0,1038,Apex,False,True,False,False,False,False,False,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,1462.0,1611,Cary,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,813.0,760,Cary,False,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,1.0,No,both cats and dogs,1170.0,1012,Cary,False,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,888.0,1015,Carrboro,True,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1040.0,1095,Greensboro,False,False,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1179.0,1443,Mebane,True,False,True,True,False,True,True,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,905.0,770,Burlington,False,True,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1042.0,842,Durham,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,824.0,621,Raleigh,False,False,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1253.0,1280,Raleigh,True,True,True,False,False,True,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1258.0,1346,Raleigh,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,892.0,800,Raleigh,False,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1310.0,1186,Morrisville,False,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1344.0,1122,Morrisville,False,True,True,True,False,True,True,True,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1050.0,1077,Morrisville,False,False,True,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1208.0,1224,Knightdale,False,False,False,True,False,False,True,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1200.0,1130,Clayton,True,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,914.0,701,Cary,False,True,True,False,False,True,True,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1015.0,725,Cary,True,False,True,True,False,True,True,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1123.0,1144,Cary,True,False,True,True,False,True,True,True,False,Southeast
home,1.0,3.0,No,both cats and dogs,1026.0,851,Chapel Hill,False,False,True,False,True,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1350.0,717,Chapel Hill,False,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1480.0,1097,Cary,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,909.0,811,Cary,True,False,True,True,False,False,False,False,True,Southeast
apartment,2.5,2.0,No,both cats and dogs,1194.0,800,Cary,False,False,True,True,False,True,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1580.0,1366,Apex,False,False,True,True,False,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,797.0,1152,Kernersville,False,False,True,True,False,True,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,831.0,1200,Graham,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,916.0,1256,Winston Salem,False,True,False,False,False,True,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,675.0,770,Winston Salem,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,956.0,1063,Greenville,False,False,False,False,False,False,False,False,True,Southeast
apartment,2.5,2.0,No,both cats and dogs,1240.0,1162,Durham,False,True,True,False,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,892.0,674,Raleigh,False,True,False,True,False,False,False,False,False,Southeast
home,1.0,3.0,No,both cats and dogs,1935.0,1344,Raleigh,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1139.0,1080,Morrisville,False,True,False,True,False,False,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,820.0,650,Knightdale,False,False,True,True,True,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1204.0,1113,Knightdale,False,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1042.0,996,Knightdale,False,False,False,True,False,False,True,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,1152.0,1290,Knightdale,False,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1079.0,1038,Apex,False,True,False,False,False,False,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,899.0,783,Apex,False,True,False,False,False,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,985.0,1101,Goldsboro,False,True,True,True,False,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1410.0,1275,Bullock,False,True,True,True,False,False,True,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,865.0,850,Cary,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1005.0,1230,Apex,False,True,True,True,True,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1023.0,1027,Apex,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1068.0,1027,Apex,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1140.0,854,Greensboro,True,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1390.0,1229,Greensboro,True,False,True,True,True,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1170.0,1311,Greensboro,False,False,False,False,False,False,False,False,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,650.0,610,Greensboro,True,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,821.0,780,Mebane,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,870.0,845,Mebane,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,809.0,714,Mebane,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1181.0,1503,Hillsborough,True,True,True,False,False,False,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1127.0,675,Winston Salem,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1346.0,825,Winston Salem,True,True,True,True,True,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,853.0,967,Clemmons,False,True,True,True,False,False,False,False,False,Southeast
apartment,1.5,2.0,No,both cats and dogs,839.0,858,Concord,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,883.0,1044,Durham,True,False,False,True,False,True,True,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1065.0,802,Durham,False,True,True,True,False,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1812.0,1499,Durham,False,True,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,973.0,785,Durham,True,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,978.0,850,Raleigh,False,False,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1110.0,1004,Durham,False,False,True,True,False,True,True,True,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,808.0,560,Durham,False,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1299.0,650,Durham,True,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1161.0,910,Raleigh,False,True,True,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1215.0,1068,Raleigh,True,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,945.0,1015,Raleigh,False,True,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1374.0,1290,Morrisville,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1210.0,1194,Moncure,False,False,True,True,False,True,True,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1153.0,1050,Morrisville,False,True,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1039.0,961,Apex,False,True,False,False,False,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1179.0,1154,Clayton,True,True,True,True,True,True,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,833.0,754,Cary,False,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1080.0,585,Butner,False,False,False,False,False,False,True,False,False,Southeast
apartment,1.5,2.0,No,both cats and dogs,960.0,1264,Greensboro,True,False,False,True,False,True,True,False,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,850.0,927,Greensboro,False,True,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,822.0,1280,Greensboro,False,False,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1375.0,1044,Greensboro,False,False,False,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,964.0,850,Mebane,False,False,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,990.0,1143,Kernersville,True,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,910.0,1034,Jamestown,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,924.0,900,Burlington,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,685.0,967,Winston Salem,False,False,True,True,False,False,True,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,823.0,700,Bostic,False,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,978.0,696,Raleigh,True,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1068.0,781,Durham,True,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,815.0,600,Durham,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,847.0,672,Durham,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,990.0,742,Raleigh,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.5,2.0,No,both cats and dogs,920.0,990,Chapel Hill,False,False,True,False,False,False,False,False,False,Southeast
