category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,with_storage,with_parking,with_gym,with_pool,with_woodfloors,with_patio,with_clubhouse,with_internet,with_gated,economic_region
apartment,1.0,1.0,No,no pets,650.0,219,Manassas,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,750.0,450,Newport News,True,True,False,True,False,True,True,True,False,Southeast
home,1.5,3.0,No,no pets,1699.0,1100,Richmond,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,4.0,No,no pets,475.0,1301,Blacksburg,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,2105.0,714,Arlington,True,True,False,False,False,False,False,True,False,Southeast
apartment,1.5,2.0,No,no pets,1200.0,950,Portsmouth,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,800.0,650,Newport News,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1316.0,546,Alexandria,False,True,False,True,False,False,True,True,False,Southeast
apartment,2.0,1.0,No,both cats and dogs,1125.0,735,Blacksburg,True,True,False,True,False,True,True,True,False,Southeast
apartment,1.0,1.0,No,no pets,900.0,400,Manassas,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1510.0,465,Alexandria,False,True,False,False,False,True,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1320.0,644,Woodbridge,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1986.0,645,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1953.0,568,Arlington,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1256.0,589,Manassas Park,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,1120.0,759,Fredericksburg,False,False,False,False,False,False,False,False,False,Southeast
home,1.0,3.0,No,both cats and dogs,635.0,450,Newport News,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1820.0,689,Fairfax,True,False,False,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1235.0,622,Woodbridge,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1700.0,827,Woodbridge,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1795.0,737,Fairfax,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,895.0,700,Lynchburg,False,False,False,False,False,False,False,False,False,Southeast
home,3.0,3.0,No,no pets,1700.0,1625,Blacksburg,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1565.0,725,Reston,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1300.0,607,Richmond,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,only dogs,850.0,750,Portsmouth,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,850.0,250,Woodbridge,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1195.0,552,Richmond,False,True,False,True,False,True,False,True,False,Southeast
home,1.0,3.0,No,no pets,1924.0,613,Reston,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1450.0,683,Woodbridge,True,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1430.0,687,Woodbridge,True,False,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1565.0,709,Woodbridge,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1719.0,735,Arlington,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1463.0,638,Woodbridge,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,2150.0,535,Arlington,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1610.0,779,Herndon,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1606.0,671,Herndon,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1260.0,504,Springfield,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1246.0,650,Alexandria,False,True,False,True,False,True,False,False,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1865.0,600,Arlington,True,True,False,True,False,True,True,True,True,Southeast
home,1.0,3.0,No,both cats and dogs,1530.0,606,Arlington,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1595.0,846,Alexandria,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,595.0,250,New Canton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,550.0,250,Springfield,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,1090.0,250,Alexandria,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,2200.0,690,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,635.0,672,Lynchburg,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,1045.0,250,Burke,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,825.0,620,Petersburg,False,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,no pets,875.0,250,Arlington,False,False,False,False,False,False,False,False,False,Southeast
home,1.0,3.0,No,both cats and dogs,1219.0,423,Norfolk,False,True,False,True,False,False,True,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,2100.0,1118,Alexandria,False,False,False,False,False,False,False,False,False,Southeast
home,1.0,4.0,No,no pets,1695.0,1200,Charlottesville,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,no pets,1380.0,950,Hampton,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1356.0,780,Chesapeake,False,False,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1424.0,680,Arlington,True,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1675.0,1187,Manassas,False,True,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1475.0,1008,Manassas,True,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1774.0,1100,Centreville,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,899.0,400,Newport News,False,False,False,False,True,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1119.0,718,Midlothian,False,False,False,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1941.0,1330,Leesburg,True,True,True,False,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1850.0,1017,Centreville,False,True,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1962.0,1130,Sterling,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,838.0,530,Portsmouth,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1450.0,880,Fairfax,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1800.0,696,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,2278.0,1267,Herndon,False,False,False,False,True,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1680.0,701,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1751.0,762,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1720.0,705,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1568.0,628,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1546.0,673,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1979.0,740,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1530.0,606,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,0.0,No,both cats and dogs,1599.0,593,Arlington,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1300.0,1176,Henrico,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1075.0,964,Henrico,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1750.0,750,Arlington,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,975.0,893,Newport News,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1100.0,565,Norfolk,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,919.0,868,Petersburg,False,True,False,True,False,True,True,True,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,785.0,900,Newport News,True,True,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1635.0,1183,Norfolk,True,True,True,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1220.0,589,Norfolk,True,False,True,False,False,False,True,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,1714.0,1386,Chesapeake,True,False,True,True,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1125.0,668,Chesapeake,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,964.0,827,Petersburg,False,True,False,True,False,True,True,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,999.0,1350,Yorktown,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,730.0,576,Newport News,True,False,False,False,False,False,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,980.0,736,Newport News,False,False,True,True,False,False,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1109.0,950,Norfolk,True,True,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1135.0,940,Virginia Beach,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1025.0,680,Virginia Beach,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1100.0,930,Henrico,False,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,909.0,490,Petersburg,False,False,False,False,True,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1189.0,1350,Yorktown,False,False,True,True,False,False,False,False,False,Southeast
home,1.0,3.0,No,both cats and dogs,1065.0,695,Norfolk,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,979.0,675,Virginia Beach,False,False,False,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1065.0,1140,Virginia Beach,False,False,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1169.0,975,Virginia Beach,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1021.0,900,Virginia Beach,True,True,False,False,False,True,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,845.0,1295,Richmond,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,990.0,854,Richmond,False,False,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1332.0,1106,Chester,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1120.0,950,Hampton,True,False,True,False,False,True,True,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,799.0,830,Norfolk,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1605.0,870,Norfolk,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.5,2.0,No,both cats and dogs,1429.0,1400,Norfolk,True,True,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1850.0,1185,Virginia Beach,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1315.0,1113,Chesapeake,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,979.0,628,Richmond,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,650.0,1015,Roanoke,False,True,False,False,False,True,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,800.0,750,Portsmouth,False,True,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1779.0,1336,Yorktown,True,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1939.0,1182,Norfolk,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1895.0,1145,Norfolk,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,2210.0,950,Norfolk,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1144.0,930,Virginia Beach,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1317.0,1042,Virginia Beach,False,False,True,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1429.0,1020,Chesapeake,True,False,True,True,True,True,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1328.0,1131,Chesapeake,False,False,False,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1327.0,1280,Yorktown,False,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1300.0,1171,Hampton,False,False,True,False,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1242.0,757,Newport News,True,True,True,True,False,True,False,True,False,Southeast
home,1.0,3.0,No,both cats and dogs,920.0,1050,Newport News,True,True,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1351.0,1285,Norfolk,True,True,True,True,False,False,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1375.0,750,Norfolk,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1349.0,764,Norfolk,True,True,True,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1190.0,784,Virginia Beach,False,False,True,True,False,False,True,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1049.0,865,Virginia Beach,False,False,False,True,False,False,False,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1180.0,934,Virginia Beach,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1443.0,1060,Chesapeake,True,False,True,True,True,True,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1420.0,830,Chesapeake,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,975.0,845,Henrico,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1436.0,671,Richmond,False,True,True,True,False,True,False,True,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,975.0,624,Henrico,True,False,True,True,False,True,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,846.0,710,Richmond,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1281.0,829,Yorktown,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1309.0,764,Norfolk,True,True,True,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1355.0,727,Norfolk,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1650.0,1183,Norfolk,True,True,True,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1225.0,1055,Norfolk,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,715.0,414,Norfolk,False,False,False,False,True,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1242.0,850,Norfolk,False,False,False,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1400.0,1064,Chesapeake,False,False,True,False,False,False,True,False,True,Southeast
apartment,1.0,1.0,No,both cats and dogs,1539.0,880,Chesapeake,False,False,True,True,False,False,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1503.0,1190,Henrico,False,True,False,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,851.0,620,Richmond,False,False,False,False,False,False,True,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1287.0,744,Richmond,True,True,False,True,False,True,False,True,False,Southeast
apartment,1.0,1.0,No,no pets,625.0,720,Lynchburg,False,True,False,False,False,True,False,False,False,Southeast
apartment,1.0,2.0,No,no pets,695.0,950,Lynchburg,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1406.0,1340,Roanoke,False,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1014.0,504,Roanoke,True,True,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1122.0,597,Roanoke,True,True,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,899.0,868,Petersburg,False,True,False,True,False,True,True,True,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,880.0,864,Newport News,True,False,False,False,False,False,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,425.0,800,Newport News,False,True,False,False,True,True,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1290.0,1235,Newport News,True,False,True,False,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,985.0,893,Newport News,False,True,True,True,False,False,True,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,750.0,700,Norfolk,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1790.0,935,Norfolk,False,False,False,False,True,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1027.0,458,Norfolk,True,False,True,False,False,False,True,True,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,995.0,900,Norfolk,False,False,False,False,True,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,953.0,820,Norfolk,False,False,False,False,True,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,835.0,829,Norfolk,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1248.0,800,Norfolk,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1090.0,636,Suffolk,False,False,True,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1308.0,1097,Henrico,False,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1110.0,836,Henrico,False,False,True,True,False,True,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1295.0,1526,Richmond,False,False,False,False,True,True,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,899.0,422,Richmond,True,True,True,True,False,True,True,True,False,Southeast
home,2.0,3.0,No,both cats and dogs,995.0,1317,Lynchburg,True,True,True,True,True,False,False,True,False,Southeast
home,1.5,3.0,No,both cats and dogs,695.0,1200,Lynchburg,True,False,False,False,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1088.0,585,Roanoke,True,True,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,749.0,922,Roanoke,False,True,False,False,True,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,875.0,1200,Portsmouth,False,False,False,False,True,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1055.0,975,Yorktown,False,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,969.0,900,Yorktown,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,962.0,788,Hampton,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1260.0,1475,Hampton,True,False,True,False,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1191.0,1001,Hampton,False,False,True,True,False,False,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,859.0,700,Newport News,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.5,2.0,No,both cats and dogs,950.0,1100,Newport News,False,False,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,920.0,950,Newport News,False,False,True,True,False,True,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1125.0,1025,Newport News,False,False,False,False,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1230.0,1040,Norfolk,False,False,False,True,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1165.0,748,Norfolk,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1017.0,419,Norfolk,True,False,True,False,False,False,True,True,False,Southeast
home,2.5,3.0,No,both cats and dogs,1448.0,1435,Virginia Beach,False,False,False,True,False,True,False,True,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,1450.0,545,Virginia Beach,False,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1195.0,832,Chesapeake,True,False,True,True,True,True,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1239.0,701,Chesapeake,True,False,True,True,True,True,False,True,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1068.0,715,Henrico,False,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,750.0,510,Henrico,False,False,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,702.0,826,Lynchburg,True,True,True,True,True,False,False,True,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,795.0,636,Portsmouth,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1120.0,975,Yorktown,False,False,True,True,False,True,True,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1709.0,1282,Yorktown,True,True,False,False,False,False,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,910.0,860,Hampton,True,False,True,False,False,True,True,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,967.0,788,Hampton,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1043.0,1050,Hampton,True,True,True,True,False,True,False,False,False,Southeast
apartment,1.0,1.0,No,both cats and dogs,1050.0,689,Hampton,True,False,True,False,False,True,True,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,986.0,1200,Newport News,True,False,False,True,False,True,False,False,False,Southeast
home,1.5,2.0,No,both cats and dogs,1250.0,1137,Newport News,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1435.0,1226,Newport News,False,False,True,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,829.0,850,Newport News,False,False,False,True,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,849.0,800,Newport News,False,True,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1479.0,1070,Newport News,False,True,True,True,False,False,False,False,False,Southeast
home,2.0,3.0,No,both cats and dogs,1746.0,1197,Newport News,False,True,True,True,False,False,False,False,False,Southeast
apartment,1.0,2.0,No,both cats and dogs,880.0,950,Newport News,False,False,False,False,False,False,False,False,False,Southeast
apartment,2.0,2.0,No,both cats and dogs,1486.0,1098,Newport News,False,True,True,True,False,False,False,False,False,Southeast
