category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,with_storage,with_parking,with_gym,with_pool,with_woodfloors,with_patio,with_clubhouse,with_internet,with_gated,economic_region
apartment,2.0,2.0,No,both cats and dogs,578.0,901,Mission,False,True,False,True,False,True,True,True,True,Southwest
apartment,1.0,1.0,No,no pets,975.0,528,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,815.0,592,Grand Prairie,True,True,False,True,False,True,True,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,734.0,758,San Antonio,True,True,False,True,False,True,True,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,910.0,644,Dallas,False,True,False,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1025.0,566,Midland,False,True,False,True,False,True,False,True,False,Southwest
apartment,1.0,1.0,No,no pets,1152.0,861,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1315.0,820,Houston,False,True,False,True,False,True,False,True,False,Southwest
apartment,1.0,0.0,No,both cats and dogs,1150.0,525,Houston,False,True,False,True,False,True,True,True,False,Southwest
apartment,1.0,1.0,No,only cats,950.0,826,Houston,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1089.0,670,Houston,False,True,False,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1029.0,759,Houston,False,False,False,True,False,False,False,False,False,Southwest
apartment,1.0,0.0,No,only dogs,925.0,400,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1095.0,644,Austin,False,True,False,True,False,False,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1399.0,1372,Lubbock,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1125.0,600,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1185.0,686,Austin,False,False,True,True,False,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,890.0,550,Austin,False,False,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1126.0,582,Austin,False,False,True,True,True,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1080.0,647,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1060.0,693,Austin,False,False,True,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1100.0,634,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1246.0,352,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1225.0,620,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,905.0,600,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,959.0,793,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1050.0,700,Austin,False,False,True,True,True,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1039.0,775,Austin,False,True,False,True,False,False,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1599.0,1445,Mansfield,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,only cats,1141.0,596,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1370.0,820,Irving,False,False,False,True,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,both cats and dogs,1061.0,489,Dallas,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,only cats,1060.0,1003,Houston,True,False,True,True,True,False,True,False,True,Southwest
apartment,1.0,1.0,No,both cats and dogs,1261.0,643,Houston,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,932.0,675,Houston,True,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1860.0,672,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1668.0,592,Austin,False,True,True,False,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1176.0,608,Austin,False,False,True,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,926.0,481,Austin,True,False,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1275.0,625,Austin,False,False,False,False,False,False,False,False,False,Southwest
home,2.0,3.0,No,no pets,2145.0,1440,Pflugerville,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1735.0,819,Austin,False,True,False,True,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1686.0,847,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,2.0,2.0,No,no pets,1149.0,994,Austin,False,False,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1000.0,690,Austin,False,False,True,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,895.0,447,Georgetown,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,845.0,476,Dallas,False,True,False,False,False,False,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1349.0,1192,Houston,False,False,False,False,False,False,False,False,False,Southwest
home,1.0,3.0,No,no pets,1236.0,615,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1000.0,775,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,only cats,822.0,507,Lubbock,True,True,False,True,False,True,False,True,False,Southwest
apartment,2.0,2.0,No,only cats,1301.0,980,Plano,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1258.0,689,Baytown,False,True,False,True,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1130.0,638,Midland,False,False,False,True,False,True,True,False,False,Southwest
apartment,1.0,1.0,No,only cats,819.0,500,Fort Worth,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,only cats,674.0,505,Houston,False,False,False,False,False,False,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1449.0,1364,Burleson,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,848.0,702,Houston,False,True,False,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,only cats,1000.0,1017,Houston,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,950.0,722,Sugar Land,False,True,False,True,False,False,True,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,850.0,672,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1399.0,416,Austin,True,False,True,False,True,True,False,False,False,Southwest
home,1.0,3.0,No,no pets,1270.0,599,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,both cats and dogs,1550.0,825,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,849.0,597,Georgetown,False,False,True,True,False,False,True,False,False,Southwest
apartment,1.0,2.0,No,no pets,1399.0,529,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1157.0,980,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1150.0,581,Austin,False,False,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,899.0,620,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,999.0,547,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,755.0,566,Houston,False,False,False,False,False,False,False,False,True,Southwest
apartment,1.0,1.0,No,both cats and dogs,1170.0,587,San Antonio,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,850.0,520,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,955.0,484,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1195.0,550,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,965.0,613,San Antonio,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1265.0,903,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1565.0,760,Odessa,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,only cats,1576.0,747,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,877.0,759,Missouri City,False,False,False,False,False,False,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1399.0,1345,Mesquite,False,False,False,False,False,False,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1325.0,1440,Houston,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,904.0,729,Sugar Land,False,False,False,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,710.0,646,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,974.0,516,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1130.0,516,Austin,False,False,True,True,True,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,859.0,533,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1040.0,400,Austin,False,False,False,True,False,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,980.0,527,Austin,False,False,True,True,True,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,888.0,495,Austin,False,False,False,False,False,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,1084.0,526,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,883.0,542,Austin,True,True,True,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1461.0,740,Austin,True,False,False,False,True,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,993.0,648,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1135.0,672,Austin,True,False,False,True,False,True,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,1415.0,668,Austin,True,False,True,True,False,True,False,True,True,Southwest
apartment,1.0,1.0,No,no pets,1293.0,651,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1230.0,592,San Antonio,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1686.0,612,Austin,False,True,False,True,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1030.0,527,Austin,False,True,False,True,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,no pets,1010.0,659,Georgetown,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1260.0,597,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,850.0,513,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1665.0,678,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,2.0,2.0,No,both cats and dogs,1149.0,868,Round Rock,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1233.0,535,Austin,True,True,True,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,959.0,561,Dallas,True,True,False,True,False,True,False,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1033.0,651,Dallas,False,True,False,True,False,True,True,False,True,Southwest
apartment,1.0,1.0,No,both cats and dogs,850.0,420,Dallas,False,True,False,True,False,True,False,False,True,Southwest
apartment,1.0,1.0,No,both cats and dogs,1273.0,788,Houston,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,928.0,722,North Richland Hills,False,False,False,False,False,False,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1399.0,1520,Houston,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1225.0,776,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,805.0,686,Houston,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1019.0,777,Houston,False,False,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,919.0,635,Houston,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1185.0,650,Houston,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,969.0,668,Denton,False,True,False,False,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,985.0,692,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,2.0,2.0,No,no pets,1500.0,1144,Dallas,False,True,False,True,False,False,False,False,False,Southwest
apartment,0.0,1.0,No,both cats and dogs,565.0,725,Wichita Falls,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1075.0,700,Austin,True,True,True,False,True,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1750.0,588,Austin,False,False,True,False,True,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,830.0,520,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,989.0,441,Round Rock,True,False,True,True,False,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,1020.0,570,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1465.0,846,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1299.0,611,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1030.0,657,Austin,False,True,True,True,False,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,1328.0,572,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,850.0,518,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1455.0,640,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,2145.0,804,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1395.0,672,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1000.0,705,Austin,False,False,False,False,True,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1421.0,780,Austin,False,True,False,True,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,no pets,820.0,563,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1220.0,675,San Antonio,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,870.0,422,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1050.0,396,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,975.0,649,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,759.0,622,Baytown,True,True,False,True,False,True,False,True,True,Southwest
apartment,1.0,1.0,No,only dogs,450.0,579,Houston,True,True,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,855.0,662,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,979.0,882,Euless,False,False,False,True,False,True,False,False,False,Southwest
home,2.0,3.0,No,both cats and dogs,1399.0,1603,Channelview,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1109.0,872,San Antonio,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1109.0,618,Houston,True,True,False,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1019.0,635,Houston,False,True,False,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1138.0,650,Austin,False,False,True,False,False,False,True,False,False,Southwest
apartment,1.0,1.0,No,no pets,1145.0,629,Austin,True,False,True,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1495.0,903,Austin,False,False,False,True,False,True,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,870.0,593,Austin,False,False,True,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1299.0,508,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,875.0,750,Terrell,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1233.0,560,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1500.0,525,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,1863.0,637,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,no pets,985.0,802,Round Rock,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1299.0,799,Dallas,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,1350.0,713,Austin,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,840.0,460,Austin,False,False,False,False,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,no pets,1185.0,547,San Antonio,False,True,False,True,False,False,False,False,False,Southwest
apartment,1.0,2.0,No,both cats and dogs,695.0,400,Cameron,False,True,False,False,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,799.0,581,Houston,True,True,False,True,False,True,True,False,True,Southwest
apartment,1.0,1.0,No,both cats and dogs,890.0,680,San Antonio,False,True,False,True,False,False,False,True,False,Southwest
apartment,1.0,1.0,No,both cats and dogs,905.0,751,Abilene,False,True,False,True,False,False,False,True,False,Southwest
home,2.0,3.0,No,both cats and dogs,1399.0,1385,Burleson,False,False,False,False,False,True,False,False,False,Southwest
