category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,with_storage,with_parking,with_gym,with_pool,with_woodfloors,with_patio,with_clubhouse,with_internet,with_gated,economic_region
apartment,1.0,0.0,No,no pets,1350.0,318,Chevy Chase,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,only cats,1800.0,750,Baltimore,True,True,False,False,False,True,False,True,False,Mideast
apartment,1.0,1.0,No,only cats,1750.0,900,Baltimore,False,True,False,False,False,True,False,True,False,Mideast
apartment,0.0,1.0,No,no pets,890.0,900,Baltimore,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,no pets,1250.0,500,Takoma Park,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1915.0,983,Bowie,False,False,True,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1476.0,885,Lexington Park,False,True,False,True,False,False,False,False,False,Mideast
apartment,1.0,0.0,No,both cats and dogs,699.0,350,Cumberland,False,True,False,False,False,True,False,False,False,Mideast
apartment,1.0,0.0,No,both cats and dogs,895.0,500,Baltimore,False,True,False,False,True,False,False,True,False,Mideast
apartment,1.0,0.0,No,both cats and dogs,829.0,400,Baltimore,False,True,False,False,True,False,False,False,True,Mideast
apartment,1.0,1.0,No,both cats and dogs,1600.0,870,Rockville,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2150.0,1094,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1730.0,903,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1250.0,828,Frederick,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1255.0,1082,Frederick,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,0.0,No,both cats and dogs,1489.0,530,Silver Spring,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,0.0,No,both cats and dogs,1934.0,505,Bethesda,False,False,False,True,False,False,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1280.0,972,Frederick,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1220.0,828,Frederick,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1240.0,903,Frederick,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1290.0,1085,Frederick,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,0.0,No,both cats and dogs,1623.0,630,Silver Spring,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1650.0,814,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,0.0,No,only cats,1708.0,479,Bethesda,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1810.0,1200,Rockville,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1625.0,744,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1575.0,686,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2050.0,1105,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,0.0,No,only cats,1456.0,650,Silver Spring,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1715.0,1120,Rockville,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1710.0,900,Hyattsville,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2220.0,1094,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2125.0,1215,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2195.0,1148,Hanover,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,0.0,No,only cats,1332.0,550,Bethesda,False,False,False,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1814.0,1085,Hyattsville,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1485.0,650,Greenbelt,True,True,False,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1810.0,920,Greenbelt,True,True,False,False,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1242.0,750,Riverdale,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1135.0,850,Randallstown,False,False,True,False,False,True,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1445.0,927,Glen Burnie,False,False,True,True,False,True,True,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1440.0,879,Columbia,True,False,True,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,2395.0,950,Ellicott City,True,True,False,False,False,False,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1148.0,968,Edgewood,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1115.0,820,Cockeysville,True,False,False,True,False,True,False,False,False,Mideast
home,2.0,3.0,No,both cats and dogs,1475.0,1175,Cockeysville,True,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1444.0,890,Arnold,True,False,False,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1459.0,890,Arnold,False,False,False,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1540.0,1069,Silver Spring,False,False,True,True,False,True,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1570.0,975,Silver Spring,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1708.0,890,Silver Spring,False,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1440.0,1020,Gaithersburg,False,False,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1849.0,748,Gaithersburg,True,True,True,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1515.0,1159,Gaithersburg,False,False,True,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2285.0,1129,Gaithersburg,True,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1637.0,887,Germantown,False,True,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,no pets,1610.0,797,Rockville,True,True,True,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2462.0,1104,Rockville,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1765.0,996,Rockville,False,True,True,True,True,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1945.0,1158,Upper Marlboro,False,True,False,False,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1730.0,805,Fulton,False,False,True,True,True,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2345.0,1123,Fulton,False,True,True,True,True,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1337.0,848,Suitland,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1280.0,880,Fort Washington,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1265.0,717,Fort Washington,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1435.0,1060,Laurel,False,True,False,False,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1245.0,780,Laurel,False,True,True,True,True,True,False,True,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1285.0,899,Laurel,True,False,True,True,False,True,True,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1497.0,776,Waldorf,False,True,False,True,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1365.0,900,Westminster,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1699.0,1115,Elkridge,False,True,True,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1639.0,1236,Ellicott City,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1120.0,844,Abingdon,False,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1580.0,1009,Silver Spring,False,False,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1745.0,770,Rockville,True,True,True,True,False,False,False,False,False,Mideast
home,1.0,3.0,No,both cats and dogs,1559.0,595,Rockville,True,True,False,True,False,False,True,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1745.0,1044,Jessup,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1400.0,819,Hyattsville,False,True,True,False,False,True,False,True,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1240.0,681,Hyattsville,False,True,False,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1765.0,1075,Hyattsville,True,True,True,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1450.0,935,Fort Washington,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1148.0,622,Mount Rainier,False,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1560.0,1000,Bladensburg,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1195.0,756,Bladensburg,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1180.0,732,Laurel,True,False,True,True,False,True,True,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1280.0,875,Westminster,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1570.0,815,Pasadena,False,True,True,True,False,True,True,True,True,Mideast
home,2.0,3.0,No,both cats and dogs,2201.0,1471,Pasadena,False,True,True,True,False,True,True,True,True,Mideast
apartment,1.0,1.0,No,both cats and dogs,1363.0,852,Owings Mills,False,False,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1733.0,818,Hanover,False,False,True,True,False,False,True,False,True,Mideast
apartment,1.0,1.0,No,both cats and dogs,1190.0,770,Glen Burnie,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1457.0,788,Ellicott City,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1398.0,1055,Silver Spring,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1475.0,964,Silver Spring,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1496.0,853,Gaithersburg,False,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1905.0,1250,Clarksburg,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1545.0,836,Clarksburg,False,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1589.0,1178,Burtonsville,False,True,False,False,False,True,False,False,False,Mideast
home,2.0,3.0,No,both cats and dogs,1890.0,1138,Burtonsville,False,False,False,False,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1679.0,689,Derwood,False,True,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,2098.0,715,Rockville,False,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2575.0,1300,Chevy Chase,False,False,False,False,True,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2588.0,1500,Chevy Chase,False,False,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1175.0,681,Hyattsville,False,True,False,True,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1460.0,1004,Hyattsville,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1460.0,892,Greenbelt,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.5,2.0,No,only cats,1263.0,1015,Temple Hills,False,False,False,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1185.0,800,Suitland,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1420.0,935,Fort Washington,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1499.0,1098,Laurel,False,True,False,False,False,False,False,False,False,Mideast
home,2.0,3.0,No,both cats and dogs,1995.0,1372,Severn,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1065.0,850,Randallstown,False,False,True,False,False,True,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1390.0,900,Perry Hall,False,False,True,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1255.0,900,Perry Hall,False,False,True,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1559.0,1275,Owings Mills,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1320.0,836,Owings Mills,False,True,True,True,False,True,True,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1360.0,865,Reisterstown,True,True,True,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1398.0,700,Crofton,False,True,False,False,False,False,True,True,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1850.0,1098,Odenton,True,True,True,True,False,False,True,True,True,Mideast
apartment,1.0,1.0,No,both cats and dogs,1530.0,750,Linthicum Heights,False,False,True,True,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1010.0,850,Joppa,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1631.0,818,Hanover,False,False,True,True,False,False,True,False,True,Mideast
apartment,1.0,2.0,No,both cats and dogs,1665.0,498,Hanover,False,True,True,False,False,True,False,True,True,Mideast
apartment,1.0,1.0,No,both cats and dogs,2050.0,759,Hanover,False,True,True,False,False,True,False,True,True,Mideast
apartment,1.0,2.0,No,both cats and dogs,1205.0,975,Glen Burnie,False,False,False,True,False,True,False,True,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1586.0,932,Glen Burnie,False,True,True,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1645.0,1095,Fallston,True,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2620.0,976,Ellicott City,True,True,False,False,False,False,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1178.0,968,Edgewood,False,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1643.0,1110,Silver Spring,False,True,False,False,False,False,False,False,False,Mideast
home,2.5,3.0,No,only cats,2052.0,1490,Silver Spring,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1455.0,964,Silver Spring,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1814.0,656,Rockville,False,True,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1800.0,828,Fulton,False,False,True,True,True,False,False,False,False,Mideast
home,1.5,3.0,No,both cats and dogs,1320.0,943,District Heights,False,True,False,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1359.0,790,Laurel,False,True,True,True,False,False,False,True,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1260.0,732,Laurel,True,False,True,True,False,True,True,False,False,Mideast
apartment,2.0,1.0,No,both cats and dogs,1525.0,900,Baltimore,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1265.0,825,Westminster,True,False,False,False,False,True,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1065.0,1136,Randallstown,False,False,True,True,False,True,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1175.0,1173,Randallstown,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1050.0,893,Randallstown,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1145.0,1136,Randallstown,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1335.0,880,Perry Hall,False,False,True,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1770.0,1200,Owings Mills,True,True,True,True,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1330.0,865,Reisterstown,True,True,True,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1495.0,942,Owings Mills,False,True,True,True,False,True,True,False,False,Mideast
home,1.5,3.0,No,both cats and dogs,1488.0,1150,Owings Mills,False,True,True,True,False,True,True,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1931.0,1134,Odenton,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1909.0,896,Odenton,False,False,False,False,False,False,False,False,False,Mideast
home,2.0,3.0,No,both cats and dogs,1795.0,1152,Odenton,False,False,True,True,False,False,True,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,965.0,641,Lutherville Timonium,True,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1820.0,1192,Hanover,False,True,True,True,False,False,True,True,True,Mideast
apartment,1.0,2.0,No,both cats and dogs,1615.0,495,Hanover,False,True,True,False,False,True,False,True,True,Mideast
apartment,1.0,1.0,No,both cats and dogs,1190.0,763,Glen Burnie,False,False,False,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1056.0,664,Glen Burnie,False,False,False,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1010.0,659,Glen Burnie,False,False,False,True,False,True,False,True,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1660.0,1002,Glen Burnie,True,True,True,True,False,True,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1575.0,1087,Fallston,True,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1501.0,725,Columbia,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1585.0,1050,Columbia,False,False,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1495.0,713,Columbia,False,True,True,True,True,False,True,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1815.0,1062,Ellicott City,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1445.0,915,Ellicott City,False,True,False,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1375.0,800,Ellicott City,False,True,True,True,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2620.0,976,Ellicott City,False,False,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2315.0,976,Ellicott City,True,True,False,False,False,False,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1570.0,1236,Ellicott City,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.5,2.0,No,both cats and dogs,1332.0,1291,Cockeysville,True,False,False,True,False,True,False,False,False,Mideast
home,2.0,3.0,No,both cats and dogs,1973.0,1533,Cockeysville,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1165.0,840,Bel Air,False,False,False,True,False,False,False,False,False,Mideast
home,2.0,3.0,No,both cats and dogs,2320.0,1200,Silver Spring,False,True,True,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1490.0,1058,Silver Spring,False,False,True,True,False,True,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1749.0,689,Derwood,False,True,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1649.0,615,Derwood,False,True,True,True,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1705.0,883,Hyattsville,False,True,True,True,True,True,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,2395.0,1123,Fulton,False,False,True,True,True,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1130.0,683,Temple Hills,True,False,True,True,False,True,True,False,False,Mideast
apartment,1.0,2.0,No,only cats,1245.0,835,District Heights,False,False,False,False,False,False,False,False,False,Mideast
apartment,1.0,2.0,No,both cats and dogs,1350.0,900,Suitland,False,True,False,False,False,False,False,False,False,Mideast
home,1.5,3.0,No,both cats and dogs,1480.0,997,Capitol Heights,False,False,False,True,True,True,False,False,False,Mideast
apartment,2.0,2.0,No,both cats and dogs,1675.0,1182,Laurel,False,True,False,False,False,False,False,False,False,Mideast
apartment,1.0,1.0,No,both cats and dogs,1522.0,797,Bowie,False,False,False,True,True,False,False,False,True,Mideast
apartment,1.0,2.0,No,both cats and dogs,1278.0,810,Mount Rainier,False,True,False,False,False,False,False,False,False,Mideast
