category,bathrooms,bedrooms,fee,pets_allowed,price,square_feet,cityname,with_storage,with_parking,with_gym,with_pool,with_woodfloors,with_patio,with_clubhouse,with_internet,with_gated,economic_region
apartment,1.0,2.0,No,no pets,2800.0,922,Boston,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2835.0,602,Boston,False,True,False,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,only cats,2350.0,705,Somerville,True,False,False,False,False,False,False,False,True,New England
apartment,1.0,2.0,No,both cats and dogs,2501.0,501,Boston,True,True,False,False,False,True,True,True,False,New England
apartment,1.0,1.0,No,only cats,1635.0,568,Lowell,True,True,False,True,False,False,True,True,True,New England
apartment,1.0,1.0,No,only cats,2060.0,426,Boston,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,no pets,1555.0,862,Wakefield,True,True,False,True,False,False,True,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,2350.0,856,Boston,False,True,False,True,False,True,False,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,2230.0,750,Lexington,False,True,False,True,False,False,False,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,2117.0,526,Boston,False,True,False,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1668.0,700,Woburn,True,True,False,True,False,True,True,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,2000.0,622,Framingham,True,True,False,True,False,True,False,False,False,New England
apartment,1.0,2.0,No,no pets,1725.0,900,Newburyport,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,only cats,1370.0,1008,New Bedford,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,no pets,1800.0,833,Revere,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1850.0,700,Revere,True,True,False,True,False,True,False,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,1325.0,618,Worcester,True,True,False,True,False,False,True,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,1850.0,804,Bridgewater,False,True,False,True,False,True,True,True,False,New England
apartment,1.0,2.0,No,both cats and dogs,2435.0,536,East Boston,True,True,False,True,False,True,True,True,False,New England
apartment,1.0,2.0,No,both cats and dogs,2460.0,402,Cambridge,False,False,False,False,False,False,False,False,False,New England
home,2.0,3.0,No,no pets,3500.0,1100,Boston,False,False,False,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,no pets,1145.0,250,Andover,False,False,False,True,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2365.0,1239,Tewksbury,True,False,True,True,False,False,True,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1344.0,436,Framingham,False,False,True,False,True,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,2625.0,900,Boston,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,only cats,1250.0,650,Lowell,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,no pets,2000.0,777,Malden,True,True,False,True,False,True,False,False,False,New England
apartment,1.0,1.0,No,no pets,1289.0,620,Lowell,False,True,False,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1650.0,644,Stoughton,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,3503.0,703,Boston,False,True,False,True,False,True,False,False,False,New England
home,1.0,3.0,No,both cats and dogs,3300.0,1114,Boston,False,False,False,False,False,True,False,False,False,New England
home,1.0,3.0,No,both cats and dogs,1724.0,522,South Weymouth,True,True,False,True,False,True,True,True,False,New England
home,1.0,3.0,No,no pets,2970.0,1000,Boston,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,no pets,1250.0,400,Somerville,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2150.0,640,Hyde Park,True,True,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,1988.0,1261,Abington,False,True,False,True,False,False,True,True,False,New England
home,1.0,3.0,No,both cats and dogs,1300.0,514,Lawrence,True,True,False,False,False,False,True,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,2355.0,1119,Braintree,False,False,True,True,True,False,False,False,False,New England
home,2.0,4.0,No,both cats and dogs,2550.0,1200,Malden,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2200.0,900,Medford,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1550.0,810,Methuen,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1719.0,800,Framingham,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2690.0,1295,Andover,False,True,False,False,False,False,False,False,False,New England
home,1.0,3.0,No,no pets,1850.0,1100,Brockton,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1100.0,850,Springfield,False,False,False,False,False,False,False,False,False,New England
home,1.0,3.0,No,both cats and dogs,2700.0,1200,Plymouth,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,1200.0,550,Medford,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,1900.0,1200,Malden,False,True,False,False,False,False,False,True,False,New England
home,1.0,3.0,No,both cats and dogs,2750.0,1300,Jamaica Plain,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,0.0,No,no pets,1200.0,550,Medford,False,False,False,False,False,False,False,False,False,New England
apartment,2.5,2.0,No,both cats and dogs,3500.0,1428,South Weymouth,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2315.0,720,Stoneham,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3179.0,1099,Charlestown,False,True,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,1395.0,1200,Fall River,False,True,True,True,False,True,True,True,False,New England
apartment,2.0,2.0,No,both cats and dogs,1995.0,1180,South Easton,False,False,True,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1550.0,630,Randolph,False,True,False,True,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2200.0,1182,Plymouth,False,False,True,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2780.0,875,Somerville,True,True,True,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3796.0,1128,Charlestown,False,False,False,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,3160.0,742,Boston,False,True,True,False,False,False,False,True,False,New England
apartment,2.0,2.0,No,both cats and dogs,3497.0,1379,Needham Heights,False,True,True,True,True,True,True,True,False,New England
apartment,1.0,2.0,No,both cats and dogs,1885.0,950,Weymouth,True,True,False,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2412.0,735,Chelsea,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2280.0,670,Boston,False,False,True,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1997.0,939,Stoughton,False,True,True,True,False,False,False,False,False,New England
home,2.0,3.0,No,both cats and dogs,2295.0,1132,Stoughton,True,True,True,False,False,False,True,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2944.0,1103,Newton Highlands,False,False,True,True,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2659.0,549,Cambridge,False,True,True,True,True,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2624.0,668,Boston,False,False,False,False,False,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2411.0,1274,Stoughton,False,True,True,True,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,999.0,901,South Yarmouth,True,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2098.0,868,South Weymouth,False,False,False,True,True,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2401.0,1042,Chelsea,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2950.0,1403,Boston,True,True,True,False,False,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2274.0,1274,Stoughton,False,True,True,True,False,False,False,False,False,New England
home,2.0,3.0,No,both cats and dogs,2495.0,1300,Norwood,False,False,True,False,False,False,True,True,False,New England
home,1.5,3.0,No,both cats and dogs,2395.0,1430,Norwood,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3243.0,1297,Newton Highlands,False,False,True,True,False,False,False,False,False,New England
home,2.0,3.0,No,both cats and dogs,2800.0,1550,Newton,False,True,False,False,True,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2185.0,1175,Lexington,False,False,True,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1720.0,659,South Weymouth,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2355.0,845,Melrose,False,False,True,False,False,False,False,False,False,New England
apartment,1.5,2.0,No,both cats and dogs,2800.0,1200,Melrose,True,True,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2966.0,1060,Quincy,False,True,True,False,False,True,False,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,1900.0,1010,Chelsea,False,False,False,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,3389.0,720,Cambridge,False,False,True,False,True,True,False,False,False,New England
apartment,1.0,2.0,No,only cats,3010.0,810,Boston,True,True,True,False,False,False,False,False,True,New England
apartment,1.0,2.0,No,both cats and dogs,3400.0,1000,Boston,False,False,False,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1625.0,725,Stoughton,False,True,True,True,False,True,False,False,False,New England
apartment,1.0,2.0,No,no pets,1300.0,950,Taunton,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,995.0,650,Raynham,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1000.0,758,New Bedford,False,True,True,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1325.0,1100,Fall River,False,True,True,True,False,True,True,True,False,New England
apartment,2.0,2.0,No,both cats and dogs,1395.0,1200,Fall River,False,False,True,False,False,True,True,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2900.0,1019,Newton,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1400.0,900,Brockton,False,False,False,False,True,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1770.0,659,South Weymouth,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1662.0,522,South Weymouth,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1895.0,950,Weymouth,True,True,False,False,False,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2250.0,1247,Braintree,True,False,False,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2200.0,678,Everett,False,True,True,True,True,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2341.0,445,Somerville,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3825.0,1214,Boston,False,True,True,False,True,False,False,True,False,New England
apartment,1.0,2.0,No,both cats and dogs,1250.0,800,Taunton,True,True,False,False,True,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,1445.0,1179,Fall River,True,False,True,True,False,False,True,True,False,New England
apartment,1.0,2.0,No,no pets,1400.0,1200,Attleboro,True,False,False,False,True,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,1600.0,876,Attleboro,False,True,True,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2552.0,792,Needham Heights,False,True,False,True,True,False,True,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2300.0,850,Arlington,True,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2200.0,1100,Arlington,True,True,False,False,True,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2927.0,1314,Waltham,True,False,False,True,False,False,True,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1639.0,900,Bridgewater,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1025.0,812,Brockton,False,False,False,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1920.0,659,South Weymouth,True,True,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2295.0,1026,Chelsea,True,True,True,False,True,True,True,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,2525.0,451,Cambridge,False,True,False,True,False,False,False,True,False,New England
apartment,1.0,1.0,No,no pets,2700.0,611,Charlestown,True,False,False,False,False,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2700.0,325,Boston,False,False,False,False,True,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,1795.0,957,Stoughton,True,True,True,False,False,False,True,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2095.0,1050,Norwood,False,True,True,False,False,False,True,True,False,New England
apartment,1.0,1.0,No,both cats and dogs,1595.0,815,Raynham,False,True,True,True,False,False,False,False,False,New England
home,1.0,3.0,No,no pets,1000.0,1000,Somerset,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1475.0,1518,Fall River,False,True,False,False,False,True,False,False,False,New England
home,1.5,3.0,No,both cats and dogs,3300.0,1710,Newton Upper Falls,True,True,False,False,True,False,False,False,False,New England
home,1.0,3.0,No,both cats and dogs,3300.0,1710,Newton Upper Falls,True,True,False,False,True,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3488.0,1103,Newton Highlands,False,False,True,True,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2992.0,1108,Waltham,False,True,True,True,False,True,True,True,True,New England
apartment,1.0,1.0,No,both cats and dogs,2485.0,761,Waltham,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,only cats,1450.0,1000,Middleboro,False,True,False,False,False,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2001.0,1050,South Weymouth,False,True,False,True,True,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2390.0,1260,Milton,True,True,False,False,True,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3750.0,1000,Boston,False,False,True,False,True,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2335.0,739,Westwood,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,1454.0,1070,Raynham,False,True,True,True,False,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,1200.0,850,North Attleboro,True,True,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,1350.0,1097,North Dartmouth,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,no pets,600.0,450,Fall River,False,False,False,False,False,False,False,False,False,New England
home,1.0,4.0,No,no pets,1800.0,1200,Wareham,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1875.0,1050,Buzzards Bay,False,False,False,False,False,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,3805.0,1139,Needham Heights,False,True,True,True,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3847.0,1588,Needham Heights,False,True,True,True,True,True,True,True,False,New England
apartment,1.0,2.0,No,both cats and dogs,2300.0,1350,Arlington,True,True,False,False,True,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1850.0,800,West Newton,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,2000.0,1000,Newton,False,True,True,False,False,True,False,False,False,New England
home,2.0,3.0,No,both cats and dogs,3725.0,1390,Newton,False,False,True,True,False,True,False,False,False,New England
home,1.0,3.0,No,no pets,2200.0,1500,Newton,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2400.0,1200,Newton,False,False,False,False,True,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2543.0,852,Waltham,True,False,False,True,False,False,True,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2410.0,1175,Lexington,False,False,True,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1300.0,700,West Bridgewater,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1720.0,899,South Easton,False,False,True,True,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2535.0,1290,Plymouth,False,False,True,True,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2150.0,1095,Middleboro,False,False,True,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1820.0,659,South Weymouth,False,True,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2300.0,1007,South Weymouth,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1600.0,735,East Weymouth,False,True,True,True,True,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2040.0,1084,Weymouth,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1338.0,672,Weymouth,False,True,True,False,True,False,False,False,False,New England
home,1.0,3.0,No,both cats and dogs,2500.0,1200,Milton,True,True,False,False,True,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,2300.0,1025,Braintree,True,True,False,False,True,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1800.0,950,Braintree,True,True,False,False,True,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2393.0,1336,Braintree,True,True,True,True,True,True,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,3072.0,1135,Melrose,False,True,True,True,False,False,True,False,False,New England
apartment,1.5,2.0,No,both cats and dogs,2300.0,922,Quincy,False,True,False,False,True,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1625.0,1000,Quincy,False,True,False,False,True,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2625.0,761,Charlestown,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,only cats,2500.0,625,Boston,True,True,True,False,False,False,False,False,True,New England
home,1.0,3.0,No,both cats and dogs,2750.0,1500,Boston,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2349.0,1274,Stoughton,False,True,True,True,False,False,False,False,False,New England
apartment,2.0,2.0,No,no pets,2255.0,1068,Sharon,True,True,True,False,False,False,False,False,True,New England
apartment,1.0,1.0,No,both cats and dogs,1885.0,789,Sharon,False,False,False,False,False,False,False,False,False,New England
apartment,1.5,2.0,No,both cats and dogs,1925.0,1000,Norwood,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1850.0,830,Norwood,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1100.0,700,Taunton,False,True,False,False,True,False,False,False,False,New England
apartment,1.5,2.0,No,no pets,1750.0,1296,Raynham,False,False,False,False,True,True,False,False,False,New England
home,1.5,3.0,No,both cats and dogs,1800.0,1590,Marion,False,False,False,False,False,False,False,False,False,New England
home,2.0,3.0,No,both cats and dogs,3500.0,1798,Chestnut Hill,False,False,False,False,True,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2337.0,743,Newton,False,True,False,False,False,False,False,False,False,New England
apartment,2.5,2.0,No,both cats and dogs,3000.0,1700,Newton Upper Falls,False,False,False,False,True,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2200.0,1050,Newton Highlands,False,False,False,False,True,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2350.0,986,Newtonville,False,True,True,False,True,False,False,False,False,New England
home,2.0,4.0,No,both cats and dogs,3400.0,1500,Newton,False,True,False,False,False,False,False,False,False,New England
home,2.5,3.0,No,both cats and dogs,2855.0,1350,Waltham,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2677.0,1190,Lexington,False,False,True,True,False,False,False,False,False,New England
apartment,1.5,2.0,No,both cats and dogs,1916.0,1045,Randolph,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1580.0,440,Randolph,False,False,False,True,False,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,1450.0,1000,Plymouth,False,False,False,False,True,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1880.0,850,Plymouth,False,False,False,True,False,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1552.0,736,Pembroke,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2357.0,1080,Pembroke,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1600.0,1000,Lakeville,True,True,True,False,False,True,True,False,False,New England
apartment,1.5,2.0,No,both cats and dogs,1850.0,1248,Duxbury,False,True,False,False,False,True,False,False,False,New England
apartment,2.5,2.0,No,both cats and dogs,3015.0,1453,South Weymouth,False,False,False,True,True,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1427.0,529,South Weymouth,False,False,False,True,True,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1300.0,750,Weymouth,False,False,False,True,False,False,False,True,False,New England
apartment,1.5,1.0,No,both cats and dogs,2735.0,1460,Braintree,True,True,True,True,True,True,True,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2268.0,811,Melrose,True,True,False,False,False,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2155.0,712,Melrose,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1881.0,693,Quincy,False,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2596.0,757,Quincy,True,True,True,True,False,True,False,False,True,New England
apartment,1.0,1.0,No,both cats and dogs,2801.0,757,Quincy,True,True,True,True,False,True,True,False,True,New England
apartment,1.0,1.0,No,both cats and dogs,1925.0,681,Chelsea,True,True,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2046.0,769,Chelsea,False,False,False,False,False,False,False,False,False,New England
apartment,2.0,2.0,No,both cats and dogs,2647.0,935,Everett,False,True,True,True,True,True,True,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2534.0,528,Cambridge,False,True,False,True,False,False,False,True,False,New England
apartment,1.0,2.0,No,both cats and dogs,2150.0,1000,Roslindale,True,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,1800.0,1800,Roslindale,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2350.0,600,Charlestown,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,3222.0,721,Charlestown,True,True,True,True,False,True,True,True,False,New England
apartment,1.0,2.0,No,both cats and dogs,2845.0,570,Boston,False,True,True,False,False,False,False,True,False,New England
apartment,2.0,2.0,No,both cats and dogs,2435.0,1273,Sharon,False,False,False,False,False,False,False,False,False,New England
home,4.0,4.0,No,both cats and dogs,1695.0,1500,New Bedford,True,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,no pets,800.0,600,Fall River,False,False,False,False,False,False,False,False,False,New England
home,2.0,3.0,No,no pets,1800.0,1560,Fairhaven,False,True,False,False,True,True,False,False,False,New England
home,1.0,3.0,No,both cats and dogs,1350.0,1321,Attleboro,False,True,False,False,True,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2827.0,1122,Needham Heights,False,True,True,True,False,False,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,1900.0,800,Wellesley,False,False,False,False,False,False,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2350.0,1000,Belmont,False,False,False,False,False,True,False,False,False,New England
apartment,1.0,2.0,No,both cats and dogs,2500.0,800,Chestnut Hill,False,True,False,True,True,False,True,False,False,New England
home,1.0,3.0,No,both cats and dogs,2200.0,1200,Newton Center,True,True,False,False,False,False,False,False,False,New England
home,1.5,3.0,No,both cats and dogs,2600.0,1026,Newton Center,False,True,False,False,True,True,False,False,False,New England
apartment,1.0,1.0,No,both cats and dogs,2200.0,1300,Waltham,True,False,False,False,True,False,False,False,False,New England
